,year,state,race,gender,total,party
570,1980,Virginia,Black,Female,526278.0,republican
571,1980,Virginia,Black,Male,486666.0,republican
572,1980,Virginia,Other,Female,42688.0,republican
573,1980,Virginia,Other,Male,39253.0,republican
574,1980,Virginia,White,Female,2169177.0,republican
575,1980,Virginia,White,Male,2103586.0,republican
576,1980,Washington,Black,Female,49442.0,republican
577,1980,Washington,Black,Male,58341.0,republican
578,1980,Washington,Other,Female,90713.0,republican
579,1980,Washington,Other,Male,85601.0,republican
580,1980,Washington,White,Female,1950912.0,republican
581,1980,Washington,White,Male,1920189.0,republican
582,1980,West Virginia,Black,Female,34681.0,democrat
583,1980,West Virginia,Black,Male,30434.0,democrat
584,1980,West Virginia,Other,Female,3915.0,democrat
585,1980,West Virginia,Other,Male,3415.0,democrat
586,1980,West Virginia,White,Female,967401.0,democrat
587,1980,West Virginia,White,Male,913028.0,democrat
588,1980,Wisconsin,Black,Female,96192.0,republican
589,1980,Wisconsin,Black,Male,88080.0,republican
590,1980,Wisconsin,Other,Female,26676.0,republican
591,1980,Wisconsin,Other,Male,25383.0,republican
592,1980,Wisconsin,White,Female,2281682.0,republican
593,1980,Wisconsin,White,Male,2195978.0,republican
594,1980,Wyoming,Black,Female,1508.0,republican
595,1980,Wyoming,Black,Male,1903.0,republican
596,1980,Wyoming,Other,Female,4887.0,republican
597,1980,Wyoming,Other,Male,4626.0,republican
598,1980,Wyoming,White,Female,225083.0,republican
599,1980,Wyoming,White,Male,236374.0,republican
600,1984,Alabama,Black,Female,538787.0,republican
601,1984,Alabama,Black,Male,463776.0,republican
602,1984,Alabama,Other,Female,13867.0,republican
603,1984,Alabama,Other,Male,12393.0,republican
604,1984,Alabama,White,Female,1502180.0,republican
605,1984,Alabama,White,Male,1420763.0,republican
606,1984,Alaska,Black,Female,8620.0,republican
607,1984,Alaska,Black,Male,10680.0,republican
608,1984,Alaska,Other,Female,46457.0,republican
609,1984,Alaska,Other,Male,46122.0,republican
610,1984,Alaska,White,Female,188256.0,republican
611,1984,Alaska,White,Male,213562.0,republican
612,1984,Arizona,Black,Female,43633.0,republican
613,1984,Arizona,Black,Male,47271.0,republican
614,1984,Arizona,Other,Female,109223.0,republican
615,1984,Arizona,Other,Male,103099.0,republican
616,1984,Arizona,White,Female,1402130.0,republican
617,1984,Arizona,White,Male,1361769.0,republican
618,1984,Arkansas,Black,Female,201008.0,republican
619,1984,Arkansas,Black,Male,175204.0,republican
620,1984,Arkansas,Other,Female,10579.0,republican
621,1984,Arkansas,Other,Male,9639.0,republican
622,1984,Arkansas,White,Female,989139.0,republican
623,1984,Arkansas,White,Male,934213.0,republican
624,1984,California,Black,Female,1014427.0,republican
625,1984,California,Black,Male,984714.0,republican
626,1984,California,Other,Female,1117548.0,republican
627,1984,California,Other,Male,1079019.0,republican
628,1984,California,White,Female,10882318.0,republican
629,1984,California,White,Male,10766354.0,republican
630,1984,Colorado,Black,Female,59290.0,republican
631,1984,Colorado,Black,Male,62142.0,republican
632,1984,Colorado,Other,Female,37306.0,republican
633,1984,Colorado,Other,Male,34682.0,republican
634,1984,Colorado,White,Female,1502184.0,republican
635,1984,Colorado,White,Male,1474420.0,republican
636,1984,Connecticut,Black,Female,128913.0,republican
637,1984,Connecticut,Black,Male,115526.0,republican
638,1984,Connecticut,Other,Female,19487.0,republican
639,1984,Connecticut,Other,Male,19337.0,republican
640,1984,Connecticut,White,Female,1496803.0,republican
641,1984,Connecticut,White,Male,1399951.0,republican
642,1984,Delaware,Black,Female,53259.0,republican
643,1984,Delaware,Black,Male,47434.0,republican
644,1984,Delaware,Other,Female,4021.0,republican
645,1984,Delaware,Other,Male,3703.0,republican
646,1984,Delaware,White,Female,258882.0,republican
647,1984,Delaware,White,Male,244268.0,republican
648,1984,Florida,Black,Female,790818.0,republican
649,1984,Florida,Black,Male,715991.0,republican
650,1984,Florida,Other,Female,65866.0,republican
651,1984,Florida,Other,Male,59095.0,republican
652,1984,Florida,White,Female,4872834.0,republican
653,1984,Florida,White,Male,4535378.0,republican
654,1984,Georgia,Black,Female,842266.0,republican
655,1984,Georgia,Black,Male,739560.0,republican
656,1984,Georgia,Other,Female,29030.0,republican
657,1984,Georgia,Other,Male,27040.0,republican
658,1984,Georgia,White,Female,2139955.0,republican
659,1984,Georgia,White,Male,2057167.0,republican
660,1984,Hawaii,Black,Female,8192.0,republican
661,1984,Hawaii,Black,Male,14532.0,republican
662,1984,Hawaii,Other,Female,323330.0,republican
663,1984,Hawaii,Other,Male,313166.0,republican
664,1984,Hawaii,White,Female,171168.0,republican
665,1984,Hawaii,White,Male,197535.0,republican
666,1984,Idaho,Black,Female,1221.0,republican
667,1984,Idaho,Black,Male,1853.0,republican
668,1984,Idaho,Other,Female,10432.0,republican
669,1984,Idaho,Other,Male,10200.0,republican
670,1984,Idaho,White,Female,484877.0,republican
671,1984,Idaho,White,Male,482228.0,republican
672,1984,Illinois,Black,Female,899076.0,republican
673,1984,Illinois,Black,Male,789540.0,republican
674,1984,Illinois,Other,Female,120668.0,republican
675,1984,Illinois,Other,Male,117434.0,republican
676,1984,Illinois,White,Female,4859191.0,republican
677,1984,Illinois,White,Male,4626285.0,republican
678,1984,Indiana,Black,Female,219017.0,republican
679,1984,Indiana,Black,Male,195983.0,republican
680,1984,Indiana,Other,Female,20030.0,republican
681,1984,Indiana,Other,Male,18794.0,republican
682,1984,Indiana,White,Female,2572558.0,republican
683,1984,Indiana,White,Male,2431952.0,republican
684,1984,Iowa,Black,Female,22030.0,republican
685,1984,Iowa,Black,Male,22073.0,republican
686,1984,Iowa,Other,Female,12754.0,republican
687,1984,Iowa,Other,Male,12432.0,republican
688,1984,Iowa,White,Female,1437899.0,republican
689,1984,Iowa,White,Male,1351443.0,republican
690,1984,Kansas,Black,Female,66992.0,republican
691,1984,Kansas,Black,Male,67461.0,republican
692,1984,Kansas,Other,Female,21518.0,republican
693,1984,Kansas,Other,Male,20978.0,republican
694,1984,Kansas,White,Female,1150182.0,republican
695,1984,Kansas,White,Male,1096988.0,republican
696,1984,Kentucky,Black,Female,135078.0,republican
697,1984,Kentucky,Black,Male,125604.0,republican
698,1984,Kentucky,Other,Female,9687.0,republican
699,1984,Kentucky,Other,Male,8603.0,republican
700,1984,Kentucky,White,Female,1753158.0,republican
701,1984,Kentucky,White,Male,1663296.0,republican
702,1984,Louisiana,Black,Female,700183.0,republican
703,1984,Louisiana,Black,Male,615286.0,republican
704,1984,Louisiana,Other,Female,24072.0,republican
705,1984,Louisiana,Other,Male,24059.0,republican
706,1984,Louisiana,White,Female,1547780.0,republican
707,1984,Louisiana,White,Male,1489141.0,republican
708,1984,Maine,Black,Female,1567.0,republican
709,1984,Maine,Black,Male,2433.0,republican
710,1984,Maine,Other,Female,4886.0,republican
711,1984,Maine,Other,Male,4524.0,republican
712,1984,Maine,White,Female,588149.0,republican
713,1984,Maine,White,Male,554087.0,republican
714,1984,Maryland,Black,Female,548301.0,republican
715,1984,Maryland,Black,Male,491307.0,republican
716,1984,Maryland,Other,Female,53489.0,republican
717,1984,Maryland,Other,Male,50541.0,republican
718,1984,Maryland,White,Female,1648144.0,republican
719,1984,Maryland,White,Male,1573500.0,republican
720,1984,Massachusetts,Black,Female,144394.0,republican
721,1984,Massachusetts,Black,Male,132644.0,republican
722,1984,Massachusetts,Other,Female,50705.0,republican
723,1984,Massachusetts,Other,Male,49577.0,republican
724,1984,Massachusetts,White,Female,2858795.0,republican
725,1984,Massachusetts,White,Male,2604667.0,republican
726,1984,Michigan,Black,Female,635709.0,republican
727,1984,Michigan,Black,Male,565503.0,republican
728,1984,Michigan,Other,Female,62932.0,republican
729,1984,Michigan,Other,Male,60353.0,republican
730,1984,Michigan,White,Female,3952094.0,republican
731,1984,Michigan,White,Male,3772862.0,republican
732,1984,Minnesota,Black,Female,34294.0,democrat
733,1984,Minnesota,Black,Male,36187.0,democrat
734,1984,Minnesota,Other,Female,46909.0,democrat
735,1984,Minnesota,Other,Male,44400.0,democrat
736,1984,Minnesota,White,Female,2041886.0,democrat
737,1984,Minnesota,White,Male,1954032.0,democrat
738,1984,Mississippi,Black,Female,486415.0,republican
739,1984,Mississippi,Black,Male,426037.0,republican
740,1984,Mississippi,Other,Female,8965.0,republican
741,1984,Mississippi,Other,Male,8172.0,republican
742,1984,Mississippi,White,Female,843723.0,republican
743,1984,Mississippi,White,Male,804718.0,republican
744,1984,Missouri,Black,Female,280545.0,republican
745,1984,Missouri,Black,Male,244806.0,republican
746,1984,Missouri,Other,Female,24217.0,republican
747,1984,Missouri,Other,Male,22634.0,republican
748,1984,Missouri,White,Female,2279626.0,republican
749,1984,Missouri,White,Male,2123448.0,republican
750,1984,Montana,Black,Female,794.0,republican
751,1984,Montana,Black,Male,1300.0,republican
752,1984,Montana,Other,Female,24128.0,republican
753,1984,Montana,Other,Male,23256.0,republican
754,1984,Montana,White,Female,387879.0,republican
755,1984,Montana,White,Male,383511.0,republican
756,1984,Nebraska,Black,Female,26790.0,republican
757,1984,Nebraska,Black,Male,25303.0,republican
758,1984,Nebraska,Other,Female,10687.0,republican
759,1984,Nebraska,Other,Male,9947.0,republican
760,1984,Nebraska,White,Female,776944.0,republican
761,1984,Nebraska,White,Male,738927.0,republican
762,1984,Nevada,Black,Female,29331.0,republican
763,1984,Nevada,Black,Male,30052.0,republican
764,1984,Nevada,Other,Female,20955.0,republican
765,1984,Nevada,Other,Male,18896.0,republican
766,1984,Nevada,White,Female,405203.0,republican
767,1984,Nevada,White,Male,420480.0,republican
768,1984,New Hampshire,Black,Female,2314.0,republican
769,1984,New Hampshire,Black,Male,2987.0,republican
770,1984,New Hampshire,Other,Female,3778.0,republican
771,1984,New Hampshire,Other,Male,3499.0,republican
772,1984,New Hampshire,White,Female,493872.0,republican
773,1984,New Hampshire,White,Male,470429.0,republican
774,1984,New Jersey,Black,Female,522527.0,republican
775,1984,New Jersey,Black,Male,461806.0,republican
776,1984,New Jersey,Other,Female,95384.0,republican
777,1984,New Jersey,Other,Male,91869.0,republican
778,1984,New Jersey,White,Female,3284278.0,republican
779,1984,New Jersey,White,Male,3059622.0,republican
780,1984,New Mexico,Black,Female,13425.0,republican
781,1984,New Mexico,Black,Male,14734.0,republican
782,1984,New Mexico,Other,Female,68301.0,republican
783,1984,New Mexico,Other,Male,62938.0,republican
784,1984,New Mexico,White,Female,637048.0,republican
785,1984,New Mexico,White,Male,620317.0,republican
786,1984,New York,Black,Female,1479025.0,republican
787,1984,New York,Black,Male,1254893.0,republican
788,1984,New York,Other,Female,266254.0,republican
789,1984,New York,Other,Male,265446.0,republican
790,1984,New York,White,Female,7547942.0,republican
791,1984,New York,White,Male,6932150.0,republican
792,1984,North Carolina,Black,Female,720365.0,republican
793,1984,North Carolina,Black,Male,643594.0,republican
794,1984,North Carolina,Other,Female,54514.0,republican
795,1984,North Carolina,Other,Male,51053.0,republican
796,1984,North Carolina,White,Female,2398261.0,republican
797,1984,North Carolina,White,Male,2296249.0,republican
798,1984,North Dakota,Black,Female,1178.0,republican
799,1984,North Dakota,Black,Male,1951.0,republican
800,1984,North Dakota,Other,Female,13650.0,republican
801,1984,North Dakota,Other,Male,13000.0,republican
802,1984,North Dakota,White,Female,324226.0,republican
803,1984,North Dakota,White,Male,326479.0,republican
804,1984,Ohio,Black,Female,584300.0,republican
805,1984,Ohio,Black,Male,514909.0,republican
806,1984,Ohio,Other,Female,42941.0,republican
807,1984,Ohio,Other,Male,40766.0,republican
808,1984,Ohio,White,Female,4932272.0,republican
809,1984,Ohio,White,Male,4622579.0,republican
810,1984,Oklahoma,Black,Female,118710.0,republican
811,1984,Oklahoma,Black,Male,112888.0,republican
812,1984,Oklahoma,Other,Female,124943.0,republican
813,1984,Oklahoma,Other,Male,119647.0,republican
814,1984,Oklahoma,White,Female,1438456.0,republican
815,1984,Oklahoma,White,Male,1370937.0,republican
816,1984,Oregon,Black,Female,19462.0,republican
817,1984,Oregon,Black,Male,20942.0,republican
818,1984,Oregon,Other,Female,42211.0,republican
819,1984,Oregon,Other,Male,40714.0,republican
820,1984,Oregon,White,Female,1293661.0,republican
821,1984,Oregon,White,Male,1249608.0,republican
822,1984,Pennsylvania,Black,Female,570675.0,republican
823,1984,Pennsylvania,Black,Male,493552.0,republican
824,1984,Pennsylvania,Other,Female,55307.0,republican
825,1984,Pennsylvania,Other,Male,53702.0,republican
826,1984,Pennsylvania,White,Female,5535142.0,republican
827,1984,Pennsylvania,White,Male,5106836.0,republican
828,1984,Rhode Island,Black,Female,18081.0,republican
829,1984,Rhode Island,Black,Male,17548.0,republican
830,1984,Rhode Island,Other,Female,7547.0,republican
831,1984,Rhode Island,Other,Male,7357.0,republican
832,1984,Rhode Island,White,Female,477470.0,republican
833,1984,Rhode Island,White,Male,433895.0,republican
834,1984,South Carolina,Black,Female,520970.0,republican
835,1984,South Carolina,Black,Male,462615.0,republican
836,1984,South Carolina,Other,Female,12442.0,republican
837,1984,South Carolina,Other,Male,11086.0,republican
838,1984,South Carolina,White,Female,1148105.0,republican
839,1984,South Carolina,White,Male,1116705.0,republican
840,1984,South Dakota,Black,Female,984.0,republican
841,1984,South Dakota,Black,Male,1676.0,republican
842,1984,South Dakota,Other,Female,25223.0,republican
843,1984,South Dakota,Other,Male,24054.0,republican
844,1984,South Dakota,White,Female,327852.0,republican
845,1984,South Dakota,White,Male,317418.0,republican
846,1984,Tennessee,Black,Female,392605.0,republican
847,1984,Tennessee,Black,Male,342049.0,republican
848,1984,Tennessee,Other,Female,14992.0,republican
849,1984,Tennessee,Other,Male,13989.0,republican
850,1984,Tennessee,White,Female,2020432.0,republican
851,1984,Tennessee,White,Male,1902736.0,republican
852,1984,Texas,Black,Female,999838.0,republican
853,1984,Texas,Black,Male,927951.0,republican
854,1984,Texas,Other,Female,140651.0,republican
855,1984,Texas,Other,Male,138275.0,republican
856,1984,Texas,White,Female,6988925.0,republican
857,1984,Texas,White,Male,6811531.0,republican
858,1984,Utah,Black,Female,4452.0,republican
859,1984,Utah,Black,Male,6255.0,republican
860,1984,Utah,Other,Female,24808.0,republican
861,1984,Utah,Other,Male,23850.0,republican
862,1984,Utah,White,Female,786886.0,republican
863,1984,Utah,White,Male,776088.0,republican
864,1984,Vermont,Black,Female,638.0,republican
865,1984,Vermont,Black,Male,840.0,republican
866,1984,Vermont,Other,Female,1811.0,republican
867,1984,Vermont,Other,Male,1637.0,republican
868,1984,Vermont,White,Female,267339.0,republican
869,1984,Vermont,White,Male,254397.0,republican
870,1984,Virginia,Black,Female,554583.0,republican
871,1984,Virginia,Black,Male,511333.0,republican
872,1984,Virginia,Other,Female,61200.0,republican
873,1984,Virginia,Other,Male,56688.0,republican
874,1984,Virginia,White,Female,2261159.0,republican
875,1984,Virginia,White,Male,2198974.0,republican
876,1984,Washington,Black,Female,56398.0,republican
877,1984,Washington,Black,Male,65990.0,republican
878,1984,Washington,Other,Female,113165.0,republican
879,1984,Washington,Other,Male,105248.0,republican
880,1984,Washington,White,Female,2016869.0,republican
881,1984,Washington,White,Male,1986000.0,republican
882,1984,West Virginia,Black,Female,33480.0,republican
883,1984,West Virginia,Black,Male,29293.0,republican
884,1984,West Virginia,Other,Female,4426.0,republican
885,1984,West Virginia,Other,Male,3964.0,republican
886,1984,West Virginia,White,Female,959359.0,republican
887,1984,West Virginia,White,Male,897153.0,republican
888,1984,Wisconsin,Black,Female,107623.0,republican
889,1984,Wisconsin,Black,Male,97575.0,republican
890,1984,Wisconsin,Other,Female,34396.0,republican
891,1984,Wisconsin,Other,Male,33238.0,republican
892,1984,Wisconsin,White,Female,2278399.0,republican
893,1984,Wisconsin,White,Male,2184357.0,republican
894,1984,Wyoming,Black,Female,1637.0,republican
895,1984,Wyoming,Black,Male,2027.0,republican
896,1984,Wyoming,Other,Female,5818.0,republican
897,1984,Wyoming,Other,Male,5504.0,republican
898,1984,Wyoming,White,Female,241595.0,republican
899,1984,Wyoming,White,Male,248310.0,republican
900,1988,Alabama,Black,Female,547597.0,republican
901,1988,Alabama,Black,Male,468281.0,republican
902,1988,Alabama,Other,Female,18079.0,republican
903,1988,Alabama,Other,Male,16598.0,republican
904,1988,Alabama,White,Female,1528299.0,republican
905,1988,Alabama,White,Male,1445048.0,republican
906,1988,Alaska,Black,Female,9796.0,republican
907,1988,Alaska,Black,Male,12026.0,republican
908,1988,Alaska,Other,Female,51655.0,republican
909,1988,Alaska,Other,Male,51311.0,republican
910,1988,Alaska,White,Female,194922.0,republican
911,1988,Alaska,White,Male,222289.0,republican
912,1988,Arizona,Black,Female,52336.0,republican
913,1988,Arizona,Black,Male,56764.0,republican
914,1988,Arizona,Other,Female,131059.0,republican
915,1988,Arizona,Other,Male,124228.0,republican
916,1988,Arizona,White,Female,1606148.0,republican
917,1988,Arizona,White,Male,1564665.0,republican
918,1988,Arkansas,Black,Female,200554.0,republican
919,1988,Arkansas,Black,Male,173972.0,republican
920,1988,Arkansas,Other,Female,12431.0,republican
921,1988,Arkansas,Other,Male,11497.0,republican
922,1988,Arkansas,White,Female,1000656.0,republican
923,1988,Arkansas,White,Male,943533.0,republican
924,1988,California,Black,Female,1104812.0,republican
925,1988,California,Black,Male,1085339.0,republican
926,1988,California,Other,Female,1468254.0,republican
927,1988,California,Other,Male,1415890.0,republican
928,1988,California,White,Female,11670908.0,republican
929,1988,California,White,Male,11719027.0,republican
930,1988,Colorado,Black,Female,64522.0,republican
931,1988,Colorado,Black,Male,67815.0,republican
932,1988,Colorado,Other,Female,44726.0,republican
933,1988,Colorado,Other,Male,41505.0,republican
934,1988,Colorado,White,Female,1535017.0,republican
935,1988,Colorado,White,Male,1508694.0,republican
936,1988,Connecticut,Black,Female,142224.0,republican
937,1988,Connecticut,Black,Male,128791.0,republican
938,1988,Connecticut,Other,Female,26144.0,republican
939,1988,Connecticut,Other,Male,26350.0,republican
940,1988,Connecticut,White,Female,1519790.0,republican
941,1988,Connecticut,White,Male,1428658.0,republican
942,1988,Delaware,Black,Female,57308.0,republican
943,1988,Delaware,Black,Male,51359.0,republican
944,1988,Delaware,Other,Female,5177.0,republican
945,1988,Delaware,Other,Male,4833.0,republican
946,1988,Delaware,White,Female,271511.0,republican
947,1988,Delaware,White,Male,257433.0,republican
948,1988,Florida,Black,Female,878084.0,republican
949,1988,Florida,Black,Male,799079.0,republican
950,1988,Florida,Other,Female,89276.0,republican
951,1988,Florida,Other,Male,81074.0,republican
952,1988,Florida,White,Female,5395469.0,republican
953,1988,Florida,White,Male,5063439.0,republican
954,1988,Georgia,Black,Female,907336.0,republican
955,1988,Georgia,Black,Male,795550.0,republican
956,1988,Georgia,Other,Female,40878.0,republican
957,1988,Georgia,Other,Male,39172.0,republican
958,1988,Georgia,White,Female,2305061.0,republican
959,1988,Georgia,White,Male,2228188.0,republican
960,1988,Hawaii,Black,Female,10150.0,democrat
961,1988,Hawaii,Black,Male,16317.0,democrat
962,1988,Hawaii,Other,Female,344340.0,democrat
963,1988,Hawaii,Other,Male,332138.0,democrat
964,1988,Hawaii,White,Female,174784.0,democrat
965,1988,Hawaii,White,Male,202101.0,democrat
966,1988,Idaho,Black,Female,1362.0,republican
967,1988,Idaho,Black,Male,2009.0,republican
968,1988,Idaho,Other,Female,11584.0,republican
969,1988,Idaho,Other,Male,11384.0,republican
970,1988,Idaho,White,Female,481875.0,republican
971,1988,Idaho,White,Male,477466.0,republican
972,1988,Illinois,Black,Female,900683.0,republican
973,1988,Illinois,Black,Male,792178.0,republican
974,1988,Illinois,Other,Female,146210.0,republican
975,1988,Illinois,Other,Male,143443.0,republican
976,1988,Illinois,White,Female,4813601.0,republican
977,1988,Illinois,White,Male,4594107.0,republican
978,1988,Indiana,Black,Female,223915.0,republican
979,1988,Indiana,Black,Male,199265.0,republican
980,1988,Indiana,Other,Female,23855.0,republican
981,1988,Indiana,Other,Male,22984.0,republican
982,1988,Indiana,White,Female,2582283.0,republican
983,1988,Indiana,White,Male,2439427.0,republican
984,1988,Iowa,Black,Female,22961.0,democrat
985,1988,Iowa,Black,Male,23095.0,democrat
986,1988,Iowa,Other,Female,15172.0,democrat
987,1988,Iowa,Other,Male,15276.0,democrat
988,1988,Iowa,White,Female,1390256.0,democrat
989,1988,Iowa,White,Male,1301610.0,democrat
990,1988,Kansas,Black,Female,70657.0,republican
991,1988,Kansas,Black,Male,71179.0,republican
992,1988,Kansas,Other,Female,25972.0,republican
993,1988,Kansas,Other,Male,25505.0,republican
994,1988,Kansas,White,Female,1159846.0,republican
995,1988,Kansas,White,Male,1108898.0,republican
996,1988,Kentucky,Black,Female,136637.0,republican
997,1988,Kentucky,Black,Male,124920.0,republican
998,1988,Kentucky,Other,Female,11620.0,republican
999,1988,Kentucky,Other,Male,10535.0,republican
1000,1988,Kentucky,White,Female,1747611.0,republican
1001,1988,Kentucky,White,Male,1648667.0,republican
1002,1988,Louisiana,Black,Female,698861.0,republican
1003,1988,Louisiana,Black,Male,611207.0,republican
1004,1988,Louisiana,Other,Female,28174.0,republican
1005,1988,Louisiana,Other,Male,28157.0,republican
1006,1988,Louisiana,White,Female,1494942.0,republican
1007,1988,Louisiana,White,Male,1427598.0,republican
1008,1988,Maine,Black,Female,1913.0,republican
1009,1988,Maine,Black,Male,2934.0,republican
1010,1988,Maine,Other,Female,6034.0,republican
1011,1988,Maine,Other,Male,5601.0,republican
1012,1988,Maine,White,Female,610094.0,republican
1013,1988,Maine,White,Male,577274.0,republican
1014,1988,Maryland,Black,Female,604786.0,republican
1015,1988,Maryland,Black,Male,539832.0,republican
1016,1988,Maryland,Other,Female,71116.0,republican
1017,1988,Maryland,Other,Male,67247.0,republican
1018,1988,Maryland,White,Female,1724114.0,republican
1019,1988,Maryland,White,Male,1650799.0,republican
1020,1988,Massachusetts,Black,Female,162220.0,democrat
1021,1988,Massachusetts,Black,Male,150805.0,democrat
1022,1988,Massachusetts,Other,Female,70835.0,democrat
1023,1988,Massachusetts,Other,Male,69466.0,democrat
1024,1988,Massachusetts,White,Female,2881291.0,democrat
1025,1988,Massachusetts,White,Male,2645380.0,democrat
1026,1988,Michigan,Black,Female,672401.0,republican
1027,1988,Michigan,Black,Male,591364.0,republican
1028,1988,Michigan,Other,Female,76152.0,republican
1029,1988,Michigan,Other,Male,73641.0,republican
1030,1988,Michigan,White,Female,3993955.0,republican
1031,1988,Michigan,White,Male,3810512.0,republican
1032,1988,Minnesota,Black,Female,42638.0,democrat
1033,1988,Minnesota,Black,Male,45350.0,democrat
1034,1988,Minnesota,Other,Female,59680.0,democrat
1035,1988,Minnesota,Other,Male,56753.0,democrat
1036,1988,Minnesota,White,Female,2088982.0,democrat
1037,1988,Minnesota,White,Male,2002759.0,democrat
1038,1988,Mississippi,Black,Female,489462.0,republican
1039,1988,Mississippi,Black,Male,423922.0,republican
1040,1988,Mississippi,Other,Female,10516.0,republican
1041,1988,Mississippi,Other,Male,9781.0,republican
1042,1988,Mississippi,White,Female,843948.0,republican
1043,1988,Mississippi,White,Male,802748.0,republican
1044,1988,Missouri,Black,Female,291032.0,republican
1045,1988,Missouri,Black,Male,252726.0,republican
1046,1988,Missouri,Other,Female,29100.0,republican
1047,1988,Missouri,Other,Male,27955.0,republican
1048,1988,Missouri,White,Female,2316105.0,republican
1049,1988,Missouri,White,Male,2164813.0,republican
1050,1988,Montana,Black,Female,925.0,republican
1051,1988,Montana,Black,Male,1409.0,republican
1052,1988,Montana,Other,Female,25658.0,republican
1053,1988,Montana,Other,Male,24681.0,republican
1054,1988,Montana,White,Female,377199.0,republican
1055,1988,Montana,White,Male,370322.0,republican
1056,1988,Nebraska,Black,Female,28461.0,republican
1057,1988,Nebraska,Black,Male,27016.0,republican
1058,1988,Nebraska,Other,Female,12292.0,republican
1059,1988,Nebraska,Other,Male,11453.0,republican
1060,1988,Nebraska,White,Female,765072.0,republican
1061,1988,Nebraska,White,Male,727171.0,republican
1062,1988,Nevada,Black,Female,34359.0,republican
1063,1988,Nevada,Black,Male,35556.0,republican
1064,1988,Nevada,Other,Female,27219.0,republican
1065,1988,Nevada,Other,Male,24462.0,republican
1066,1988,Nevada,White,Female,466752.0,republican
1067,1988,Nevada,White,Male,486685.0,republican
1068,1988,New Hampshire,Black,Female,2986.0,republican
1069,1988,New Hampshire,Black,Male,3786.0,republican
1070,1988,New Hampshire,Other,Female,5253.0,republican
1071,1988,New Hampshire,Other,Male,5002.0,republican
1072,1988,New Hampshire,White,Female,544161.0,republican
1073,1988,New Hampshire,White,Male,521395.0,republican
1074,1988,New Jersey,Black,Female,551303.0,republican
1075,1988,New Jersey,Black,Male,494078.0,republican
1076,1988,New Jersey,Other,Female,131618.0,republican
1077,1988,New Jersey,Other,Male,127630.0,republican
1078,1988,New Jersey,White,Female,3308623.0,republican
1079,1988,New Jersey,White,Male,3099100.0,republican
1080,1988,New Mexico,Black,Female,14577.0,republican
1081,1988,New Mexico,Black,Male,16057.0,republican
1082,1988,New Mexico,Other,Female,76084.0,republican
1083,1988,New Mexico,Other,Male,70114.0,republican
1084,1988,New Mexico,White,Female,666158.0,republican
1085,1988,New Mexico,White,Male,647366.0,republican
1086,1988,New York,Black,Female,1599563.0,democrat
1087,1988,New York,Black,Male,1374026.0,democrat
1088,1988,New York,Other,Female,347683.0,democrat
1089,1988,New York,Other,Male,350015.0,democrat
1090,1988,New York,White,Female,7410516.0,democrat
1091,1988,New York,White,Male,6859554.0,democrat
1092,1988,North Carolina,Black,Female,756538.0,republican
1093,1988,North Carolina,Black,Male,668001.0,republican
1094,1988,North Carolina,Other,Female,64038.0,republican
1095,1988,North Carolina,Other,Male,60134.0,republican
1096,1988,North Carolina,White,Female,2519117.0,republican
1097,1988,North Carolina,White,Male,2412847.0,republican
1098,1988,North Dakota,Black,Female,1421.0,republican
1099,1988,North Dakota,Black,Male,2104.0,republican
1100,1988,North Dakota,Other,Female,14742.0,republican
1101,1988,North Dakota,Other,Male,14008.0,republican
1102,1988,North Dakota,White,Female,312109.0,republican
1103,1988,North Dakota,White,Male,310940.0,republican
1104,1988,Ohio,Black,Female,604738.0,republican
1105,1988,Ohio,Black,Male,530444.0,republican
1106,1988,Ohio,Other,Female,52295.0,republican
1107,1988,Ohio,Other,Male,50647.0,republican
1108,1988,Ohio,White,Female,4938508.0,republican
1109,1988,Ohio,White,Male,4621998.0,republican
1110,1988,Oklahoma,Black,Female,119201.0,republican
1111,1988,Oklahoma,Black,Male,113447.0,republican
1112,1988,Oklahoma,Other,Female,140808.0,republican
1113,1988,Oklahoma,Other,Male,134927.0,republican
1114,1988,Oklahoma,White,Female,1364266.0,republican
1115,1988,Oklahoma,White,Male,1294499.0,republican
1116,1988,Oregon,Black,Female,21258.0,democrat
1117,1988,Oregon,Black,Male,22997.0,democrat
1118,1988,Oregon,Other,Female,50692.0,democrat
1119,1988,Oregon,Other,Male,48776.0,democrat
1120,1988,Oregon,White,Female,1322407.0,democrat
1121,1988,Oregon,White,Male,1275186.0,democrat
1122,1988,Pennsylvania,Black,Female,585802.0,republican
1123,1988,Pennsylvania,Black,Male,510478.0,republican
1124,1988,Pennsylvania,Other,Female,70727.0,republican
1125,1988,Pennsylvania,Other,Male,69605.0,republican
1126,1988,Pennsylvania,White,Female,5514242.0,republican
1127,1988,Pennsylvania,White,Male,5094920.0,republican
1128,1988,Rhode Island,Black,Female,20514.0,democrat
1129,1988,Rhode Island,Black,Male,20341.0,democrat
1130,1988,Rhode Island,Other,Female,10314.0,democrat
1131,1988,Rhode Island,Other,Male,10178.0,democrat
1132,1988,Rhode Island,White,Female,488341.0,democrat
1133,1988,Rhode Island,White,Male,446718.0,democrat
1134,1988,South Carolina,Black,Female,541980.0,republican
1135,1988,South Carolina,Black,Male,475814.0,republican
1136,1988,South Carolina,Other,Female,15162.0,republican
